Invoice,InvoiceDate,Customer ID,StockCode,Description,Quantity,Price,Revenue,Country,TotalAmount
489462,2009-12-01 10:49:00,17592,90200A,Purple Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90200C,Blue Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90200B,Black Sweetheart Bracelet,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90185C,Black Diamante Expandable Ring,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90185B,Amethyst Diamante Expandable Ring,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90003C,Midnight Blue Pair Heart Hair Slide,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90003D,Crystal Pair Heart Hair Slides,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90003B,Rose Colour Pair Heart Hair Slides,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90209C,Pink Enamel+Glass Hair Comb,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90209A,Purple Enamel+Glass Hair Comb,3.0,6.95,20.85,United Kingdom,20.85
489462,2009-12-01 10:49:00,17592,90082D,Diamante Bow Brooch Black Colour,2.0,6.95,13.9,United Kingdom,13.9
489465,2009-12-01 10:52:00,13767,21707,"Folding Umbrella , Black/Blue  Spot",12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21710,Folding Umbrella  Pink/White  Spot,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21708,Folding Umbrella  Cream/Multi  Spot,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21706,"Folding Umbrella , Red/White Spot",12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21711,Folding Umbrella  White/Red  Spot,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,20747,Piccadilly Tea Set,4.0,6.95,27.8,United Kingdom,27.8
489465,2009-12-01 10:52:00,13767,22125,Union Jack Hot Water Bottle ,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,85123A,White Hanging Heart T-Light Holder,64.0,6.95,444.8,United Kingdom,444.8
489465,2009-12-01 10:52:00,13767,21733,Red Hanging Heart T-Light Holder,20.0,6.95,139.0,United Kingdom,139.0
489465,2009-12-01 10:52:00,13767,20752,Retro Blue Spotty Washing Up Gloves,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,20753,Retro Pink Spot Washing Up Gloves,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,20754,Retro Red Spotty Washing Up Gloves,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,20751,Funky Washing Up Gloves Assorted,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,48185,Door Mat Fairy Cake,4.0,6.95,27.8,United Kingdom,27.8
489465,2009-12-01 10:52:00,13767,22114,Hot Water Bottle Tea And Sympathy,12.0,6.95,83.4,United Kingdom,83.4
489465,2009-12-01 10:52:00,13767,21481,Fawn Blue Hot Water Bottle,8.0,6.95,55.6,United Kingdom,55.6
489465,2009-12-01 10:52:00,13767,85042,Antique Lily Fairy Lights,24.0,6.95,166.8,United Kingdom,166.8
489465,2009-12-01 10:52:00,13767,72760B,Vintage Cream 3 Basket Cake Stand,4.0,6.95,27.8,United Kingdom,27.8
489465,2009-12-01 10:52:00,13767,84879,Assorted Colour Bird Ornament,160.0,6.95,1112.0,United Kingdom,1112.0
489488,2009-12-01 10:59:00,17238,84031B,Charlie Lola Blue Hot Water Bottle ,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,84032A,Charlie+Lola Pink Hot Water Bottle,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,84032B,Charlie + Lola Red Hot Water Bottle,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,22125,Union Jack Hot Water Bottle ,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,21482,Mushroom Blue Hot Water Bottle,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,21484,Chick Grey Hot Water Bottle,3.0,6.95,20.85,United Kingdom,20.85
489488,2009-12-01 10:59:00,17238,20967,Grey Floral Feltcraft Shoulder Bag,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,20970,Pink Floral Feltcraft Shoulder Bag,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,21100,Charlie And Lola Charlotte Bag,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,84582,Pink Crochet Cat With Scarf,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,20972,Pink Cream Felt Craft Trinket Box ,3.0,6.95,20.85,United Kingdom,20.85
489488,2009-12-01 10:59:00,17238,20971,Pink Blue Felt Craft Trinket Box,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,84327A,Pink Jumper Larry The Lamb,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,22125,Union Jack Hot Water Bottle ,1.0,6.95,6.95,United Kingdom,6.95
489488,2009-12-01 10:59:00,17238,21490,Set Of Three 50'S Gift Wraps ,3.0,6.95,20.85,United Kingdom,20.85
489488,2009-12-01 10:59:00,17238,21063,Party Invites Jazz Hearts,4.0,6.95,27.8,United Kingdom,27.8
489488,2009-12-01 10:59:00,17238,21058,Party Invites Woodland,3.0,6.95,20.85,United Kingdom,20.85
489488,2009-12-01 10:59:00,17238,22086,Paper Chain Kit 50'S Christmas ,5.0,6.95,34.75,United Kingdom,34.75
489488,2009-12-01 10:59:00,17238,84997D,Pink 3 Piece Mini Dots Cutlery Set,4.0,6.95,27.8,United Kingdom,27.8
489488,2009-12-01 10:59:00,17238,84997C,Blue 3 Piece Mini Dots Cutlery Set,4.0,6.95,27.8,United Kingdom,27.8
489488,2009-12-01 10:59:00,17238,22301,Coffee Mug Cat + Bird Design,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,22300,Coffee Mug Dog + Ball Design,3.0,6.95,20.85,United Kingdom,20.85
489488,2009-12-01 10:59:00,17238,21493, Vintage Design Gift Tags,6.0,6.95,41.7,United Kingdom,41.7
489488,2009-12-01 10:59:00,17238,21231,Sweetheart Ceramic Trinket Box,4.0,6.95,27.8,United Kingdom,27.8
489488,2009-12-01 10:59:00,17238,20870,Opulent Velvet Candle In Box,6.0,6.95,41.7,United Kingdom,41.7
489488,2009-12-01 10:59:00,17238,90121B,Vintage Rose Bead Bracelet Blue,4.0,6.95,27.8,United Kingdom,27.8
489488,2009-12-01 10:59:00,17238,90175A,White Glass Chunky Charm Bracelet,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,90195B,Black Gemstone Bracelet,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,90062,Carnival Bracelet,2.0,6.95,13.9,United Kingdom,13.9
489488,2009-12-01 10:59:00,17238,21930,Jumbo Storage Bag Skulls,2.0,6.95,13.9,United Kingdom,13.9
489505,2009-12-01 11:17:00,15712,21472,Ladybird + Bee Raffia Food Cover,6.0,6.95,41.7,United Kingdom,41.7
489505,2009-12-01 11:17:00,15712,85099B,Jumbo Bag Red White Spotty ,10.0,6.95,69.5,United Kingdom,69.5
489505,2009-12-01 11:17:00,15712,48185,Door Mat Fairy Cake,10.0,6.95,69.5,United Kingdom,69.5
489505,2009-12-01 11:17:00,15712,47566B,Tea Time Party Bunting,5.0,6.95,34.75,United Kingdom,34.75
489505,2009-12-01 11:17:00,15712,21929,Jumbo Bag Pink Vintage Paisley,10.0,6.95,69.5,United Kingdom,69.5
489505,2009-12-01 11:17:00,15712,22139,Retro Spot Tea Set Ceramic 11 Pc ,6.0,6.95,41.7,United Kingdom,41.7
489505,2009-12-01 11:17:00,15712,22086,Paper Chain Kit 50'S Christmas ,6.0,6.95,41.7,United Kingdom,41.7
489505,2009-12-01 11:17:00,15712,22275,Weekend Bag Vintage Rose Paisley,4.0,6.95,27.8,United Kingdom,27.8
489505,2009-12-01 11:17:00,15712,22138,Baking Set 9 Piece Retrospot ,3.0,6.95,20.85,United Kingdom,20.85
489505,2009-12-01 11:17:00,15712,21479,White Skull Hot Water Bottle ,4.0,6.95,27.8,United Kingdom,27.8
489514,2009-12-01 11:21:00,15311,21791,Vintage Heads And Tails Card Game ,72.0,6.95,500.4,United Kingdom,500.40000000000003
489514,2009-12-01 11:21:00,15311,84032A,Charlie+Lola Pink Hot Water Bottle,36.0,6.95,250.2,United Kingdom,250.20000000000002
489514,2009-12-01 11:21:00,15311,85042,Antique Lily Fairy Lights,24.0,6.95,166.8,United Kingdom,166.8
489514,2009-12-01 11:21:00,15311,71477,Colour Glass. Star T-Light Holder,24.0,6.95,166.8,United Kingdom,166.8
489514,2009-12-01 11:21:00,15311,37449,Ceramic Cake Stand + Hanging Cakes,8.0,6.95,55.6,United Kingdom,55.6
489514,2009-12-01 11:21:00,15311,37446,Mini Cake Stand With Hanging Cakes,32.0,6.95,222.4,United Kingdom,222.4
489514,2009-12-01 11:21:00,15311,21955,Union Jack Guns & Roses  Doormat,10.0,6.95,69.5,United Kingdom,69.5
489514,2009-12-01 11:21:00,15311,21258,Victorian Sewing Box Large,8.0,6.95,55.6,United Kingdom,55.6
489514,2009-12-01 11:21:00,15311,20892,Set/3 Tall Glass Candle Holder Pink,8.0,6.95,55.6,United Kingdom,55.6
489514,2009-12-01 11:21:00,15311,47591D,Pink Fairy Cake Child'S Apron,50.0,6.95,347.5,United Kingdom,347.5
489514,2009-12-01 11:21:00,15311,21867,Pink Union Jack  Luggage Tag,1.0,6.95,6.95,United Kingdom,6.95
489514,2009-12-01 11:21:00,15311,21041,Red Spotty Oven Glove Double,5.0,6.95,34.75,United Kingdom,34.75
489514,2009-12-01 11:21:00,15311,82551,Laundry 15C Metal Sign,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,82567,"Airline Lounge,Metal Sign",1.0,6.95,6.95,United Kingdom,6.95
489514,2009-12-01 11:21:00,15311,21161,Keep Out Boys Door Hanger ,3.0,6.95,20.85,United Kingdom,20.85
489514,2009-12-01 11:21:00,15311,82613D,Metal Sign Cupcake Single Hook,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,21179,No Junk Mail Metal Sign,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,21865,Pink Union Jack  Passport Cover ,3.0,6.95,20.85,United Kingdom,20.85
489514,2009-12-01 11:21:00,15311,72783,Black Sil'T Squ Candle Plate ,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,20719,Woodland Charlotte Bag,3.0,6.95,20.85,United Kingdom,20.85
489514,2009-12-01 11:21:00,15311,21869,Potting Shed Coffee Mug,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,21876,Pottering Mug,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,20754,Retro Red Spotty Washing Up Gloves,3.0,6.95,20.85,United Kingdom,20.85
489514,2009-12-01 11:21:00,15311,84849B,Fairy Soap Soap Holder,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,21864,Union Jack Flag Passport Cover ,5.0,6.95,34.75,United Kingdom,34.75
489514,2009-12-01 11:21:00,15311,21470,Flower Vine Raffia Food Cover,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,20897,Vintage Notebook Paris Days,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,44230,Square Mirror Curtain,1.0,6.95,6.95,United Kingdom,6.95
489514,2009-12-01 11:21:00,15311,37485,English Rose Tea Set In Gift Box,2.0,6.95,13.9,United Kingdom,13.9
489514,2009-12-01 11:21:00,15311,84997A,Green 3 Piece Mini Dots Cutlery Set,3.0,6.95,20.85,United Kingdom,20.85
489514,2009-12-01 11:21:00,15311,21245,Green  Spotty Plate ,3.0,6.95,20.85,United Kingdom,20.85
489514,2009-12-01 11:21:00,15311,21241,Green Spotty Cup,3.0,6.95,20.85,United Kingdom,20.85
489517,2009-12-01 11:34:00,16329,21705,Bag 500G Swirly Marbles,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21913,Vintage Seaside Jigsaw Puzzles,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21912,Vintage Snakes & Ladders,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,16207A,Pink Strawberry Handbag ,2.0,6.95,13.9,United Kingdom,13.9
489517,2009-12-01 11:34:00,16329,21821,Glitter Star Garland With Bells ,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,85123A,White Hanging Heart T-Light Holder,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,22319,Hairclips Forties Fabric Assorted,12.0,6.95,83.4,United Kingdom,83.4
489517,2009-12-01 11:34:00,16329,22130,Party Cone Christmas Decoration ,6.0,6.95,41.7,United Kingdom,41.7
489517,2009-12-01 11:34:00,16329,21584,Retro Spot Small Tube Matches,20.0,6.95,139.0,United Kingdom,139.0
489517,2009-12-01 11:34:00,16329,20972,Pink Cream Felt Craft Trinket Box ,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21912,Vintage Snakes & Ladders,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21791,Vintage Heads And Tails Card Game ,6.0,6.95,41.7,United Kingdom,41.7
489517,2009-12-01 11:34:00,16329,21790,Vintage Snap Cards,4.0,6.95,27.8,United Kingdom,27.8
489517,2009-12-01 11:34:00,16329,21931,Jumbo Storage Bag Suki,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,20711,Jumbo Bag Toys ,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,47591A,Carousel Des Child'S Apron,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,84997B,Red 3 Piece Mini Dots Cutlery Set,12.0,6.95,83.4,United Kingdom,83.4
489517,2009-12-01 11:34:00,16329,84997A,Green 3 Piece Mini Dots Cutlery Set,12.0,6.95,83.4,United Kingdom,83.4
489517,2009-12-01 11:34:00,16329,21491,Set Of Three Vintage Gift Wraps,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,22122,Set Of 2 Fancy Font Tea Towels,12.0,6.95,83.4,United Kingdom,83.4
489517,2009-12-01 11:34:00,16329,20971,Pink Blue Felt Craft Trinket Box,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21252,Set Of Meadow  Flower Stickers,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,22130,Party Cone Christmas Decoration ,6.0,6.95,41.7,United Kingdom,41.7
489517,2009-12-01 11:34:00,16329,22319,Hairclips Forties Fabric Assorted,12.0,6.95,83.4,United Kingdom,83.4
489517,2009-12-01 11:34:00,16329,21913,Vintage Seaside Jigsaw Puzzles,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21821,Glitter Star Garland With Bells ,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21837,Cross Stitch Alphabet Cushion Cover,2.0,6.95,13.9,United Kingdom,13.9
489517,2009-12-01 11:34:00,16329,84951A,S/4 Pistachio Lovebird Coasters,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,22335,Heart Decoration Painted Zinc ,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,84951A,S/4 Pistachio Lovebird Coasters,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21491,Set Of Three Vintage Gift Wraps,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21791,Vintage Heads And Tails Card Game ,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21790,Vintage Snap Cards,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21912,Vintage Snakes & Ladders,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,85129A,"White Pearl Beaded Heart, Small",1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,84791,Gingham Heart Decoration,1.0,6.95,6.95,United Kingdom,6.95
489517,2009-12-01 11:34:00,16329,21244,Blue  Spotty Plate ,4.0,6.95,27.8,United Kingdom,27.8
489517,2009-12-01 11:34:00,16329,20675,Blue Spotty Bowl,4.0,6.95,27.8,United Kingdom,27.8
489519,2009-12-01 11:37:00,17700,22086,Paper Chain Kit 50'S Christmas ,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,85123A,White Hanging Heart T-Light Holder,32.0,6.95,222.4,United Kingdom,222.4
489519,2009-12-01 11:37:00,17700,82616B,Frappucino Scarf Knitting Kit,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,22276,Wash Bag Vintage Rose Paisley,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,84912B,Green Rose Washbag,4.0,6.95,27.8,United Kingdom,27.8
489519,2009-12-01 11:37:00,17700,85014C,Blue/Brown Dots Ruffled Umbrella,3.0,6.95,20.85,United Kingdom,20.85
489519,2009-12-01 11:37:00,17700,85014A,Black/Blue Dots Ruffled Umbrella,3.0,6.95,20.85,United Kingdom,20.85
489519,2009-12-01 11:37:00,17700,85014B,Red/White Dots Ruffled Umbrella,3.0,6.95,20.85,United Kingdom,20.85
489519,2009-12-01 11:37:00,17700,85014D,Pink/Brown Dots Ruffled Umbrella,3.0,6.95,20.85,United Kingdom,20.85
489519,2009-12-01 11:37:00,17700,21326,Aged Glass Silver T-Light Holder,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,84946,Antique Silver Tea Glass Etched,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,84949,Silver Hanging T-Light Holder,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,21491,Set Of Three Vintage Gift Wraps,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,21908,Chocolate This Way Metal Sign,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,21181,Please One Person  Metal Sign,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,82483,Wood 2 Drawer Cabinet White Finish,3.0,6.95,20.85,United Kingdom,20.85
489519,2009-12-01 11:37:00,17700,79323S, Silver Cherry Lights,4.0,6.95,27.8,United Kingdom,27.8
489519,2009-12-01 11:37:00,17700,21371,Mirrored Wall Art Poppies,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,85152,Hand Over The Chocolate   Sign ,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,21133,Painted Bird Assorted Christmas,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,20984,12 Pencils Tall Tube Posy,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,20982,12 Pencils Tall Tube Skulls,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,84971L,Large Heart Flowers Hook   ,12.0,6.95,83.4,United Kingdom,83.4
489519,2009-12-01 11:37:00,17700,21912,Vintage Snakes & Ladders,8.0,6.95,55.6,United Kingdom,55.6
489519,2009-12-01 11:37:00,17700,90168,2 Daisies Hair Comb,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,84884A,Ant White Wire Heart Spiral,5.0,6.95,34.75,United Kingdom,34.75
489519,2009-12-01 11:37:00,17700,79323W, White Cherry Lights,4.0,6.95,27.8,United Kingdom,27.8
489519,2009-12-01 11:37:00,17700,90013C,Green Vintage Earrings ,4.0,6.95,27.8,United Kingdom,27.8
489519,2009-12-01 11:37:00,17700,90023,Filigree Diamante Earrings,2.0,6.95,13.9,United Kingdom,13.9
489519,2009-12-01 11:37:00,17700,90067A,Pink Vintage Victorian Earrings,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,90067B,Brown Vintage Victorian Earrings,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,90145,Silver Hoop Earrings With Flower,2.0,6.95,13.9,United Kingdom,13.9
489519,2009-12-01 11:37:00,17700,90000A,Raspberry Ant Copper Flower Necklac,2.0,6.95,13.9,United Kingdom,13.9
489519,2009-12-01 11:37:00,17700,90024B,New Baroque B'Fly Necklace Red,2.0,6.95,13.9,United Kingdom,13.9
489519,2009-12-01 11:37:00,17700,90036D,"Flower Glass Garland Neckl.36Black""""",3.0,6.95,20.85,United Kingdom,20.85
489519,2009-12-01 11:37:00,17700,90134,Old Rose Combo Bead Necklace,6.0,6.95,41.7,United Kingdom,41.7
489519,2009-12-01 11:37:00,17700,90131,Pink/Amethyst/Gold Necklace,2.0,6.95,13.9,United Kingdom,13.9
489519,2009-12-01 11:37:00,17700,90199C,5 Strand Glass Necklace Crystal,2.0,6.95,13.9,United Kingdom,13.9
489520,2009-12-01 11:41:00,14911,35751C,Purple Current Candle Ring,12.0,6.95,83.4,EIRE,83.4
489520,2009-12-01 11:41:00,14911,72739B,White Chocolate Scent Candle,12.0,6.95,83.4,EIRE,83.4
489520,2009-12-01 11:41:00,14911,22114,Hot Water Bottle Tea And Sympathy,8.0,6.95,55.6,EIRE,55.6
489520,2009-12-01 11:41:00,14911,22212,Four Hook  White Lovebirds,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,21523,Fancy Font Home Sweet Home Doormat,2.0,6.95,13.9,EIRE,13.9
489520,2009-12-01 11:41:00,14911,48187,Door Mat New England,2.0,6.95,13.9,EIRE,13.9
489520,2009-12-01 11:41:00,14911,48195,Door Mat Green Paisley ,2.0,6.95,13.9,EIRE,13.9
489520,2009-12-01 11:41:00,14911,72741,Grand Chocolatecandle,36.0,6.95,250.2,EIRE,250.20000000000002
489520,2009-12-01 11:41:00,14911,85232D,Set/3 Decoupage Stacking Tins,3.0,6.95,20.85,EIRE,20.85
489520,2009-12-01 11:41:00,14911,20828,Glitter Butterfly Clips,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,22080,Ribbon Reel Spots Design ,10.0,6.95,69.5,EIRE,69.5
489520,2009-12-01 11:41:00,14911,22082,Ribbon Reel Stripes Design ,10.0,6.95,69.5,EIRE,69.5
489520,2009-12-01 11:41:00,14911,21754,Home Building Block Word,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,21784,Shoe Shine Box ,4.0,6.95,27.8,EIRE,27.8
489520,2009-12-01 11:41:00,14911,21172,Party Metal Sign ,12.0,6.95,83.4,EIRE,83.4
489520,2009-12-01 11:41:00,14911,21181,Please One Person  Metal Sign,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,82600,No Singing Metal Sign,12.0,6.95,83.4,EIRE,83.4
489520,2009-12-01 11:41:00,14911,22282,12 Egg House Painted Wood,4.0,6.95,27.8,EIRE,27.8
489520,2009-12-01 11:41:00,14911,21842,Pink Heart Candy Button Calculator,54.0,6.95,375.3,EIRE,375.3
489520,2009-12-01 11:41:00,14911,22089,Paper Bunting Vintage Paisley,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,21430,Set/3 Red Gingham Rose Storage Box,4.0,6.95,27.8,EIRE,27.8
489520,2009-12-01 11:41:00,14911,20734,Silver Mini Tape Measure ,10.0,6.95,69.5,EIRE,69.5
489520,2009-12-01 11:41:00,14911,21133,Painted Bird Assorted Christmas,12.0,6.95,83.4,EIRE,83.4
489520,2009-12-01 11:41:00,14911,35071,Assorted Santa Christmas Decoration,12.0,6.95,83.4,EIRE,83.4
489520,2009-12-01 11:41:00,14911,22083,Paper Chain Kit Retro Spot,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,22086,Paper Chain Kit 50'S Christmas ,6.0,6.95,41.7,EIRE,41.7
489520,2009-12-01 11:41:00,14911,22121,Noel Wooden Block Letters ,3.0,6.95,20.85,EIRE,20.85
